CNT_NAME,REG_NAME,ATTR_NAME,ATTR_REV_POS,ATTR_REV_NEG,score
태국,치앙마이,Doi Inthanon,21,0,4.6
태국,치앙마이,기빙트리,21,0,4.6
태국,치앙마이,Tha Phae Gate,21,0,4.6
태국,치앙마이,Tha Pae Walking Street,20,1,4.5
태국,치앙마이,Anantara Spa,10,0,4.5
태국,파타야,워킹 스트리트 파타야,13,8,3.7
태국,파타야,파타야 비치,15,6,3.9
태국,파타야,파타야 수상 시장,8,13,3.1
태국,파타야,능눅 트로피컬 보태니컬 가든,18,3,4.3
태국,파타야,엘리펀트 빌리지 파타야,13,8,3.7
태국,파타야,CentralFestival Pattaya Beach,20,1,4.5
태국,파타야,진리의 성전,20,1,4.5
태국,파타야,Koh Larn,21,0,4.6
태국,파타야,Grace Spa,21,0,4.6
태국,파타야,좀티엔 비치,19,2,4.4
터키,이스탄불,Aya Sofya Müzesi / Kilisesi,20,1,4.5
터키,이스탄불, 술탄아흐메트 지구,21,0,4.6
터키,이스탄불,이스탄불 역사 지구,21,0,4.6
터키,이스탄불,블루 모스크 (술탄 아흐멧 모스크),16,5,4.0
터키,이스탄불,이스탄불 현대 미술관,19,2,4.4
터키,이스탄불,지하 궁전,17,4,4.2
터키,이스탄불, 쉴레이마니예 모스크,21,0,4.6
터키,이스탄불,갈라타 타워,20,1,4.5
터키,이스탄불,보스포루스 해협,21,0,4.6
터키,이스탄불,굴하네 파크,18,3,4.3
터키,괴레메,괴레메 야외 박물관,21,0,4.6
터키,괴레메,괴레메 국립 공원,21,0,4.6
터키,괴레메,Fairy Chimneys,21,0,4.6
터키,괴레메,Sunset Point,21,0,4.6
터키,괴레메,피존 밸리,19,2,4.4
터키,괴레메,MyTrip Travel & Tourism Agency,21,0,4.6
터키,괴레메,Uchisar Castle,21,0,4.6
터키,괴레메,Love Valley,20,1,4.5
터키,괴레메,Goreme Panorama,10,0,4.5
터키,괴레메,아바노스,21,0,4.6
필리핀,보라카이,화이트 비치,21,0,4.6
필리핀,보라카이,D'Mall,18,3,4.3
필리핀,보라카이,Alona Beach,20,1,4.5
필리핀,보라카이,Crystal Cove Island,18,3,4.3
필리핀,보라카이,루호산,21,0,4.6
필리핀,보라카이,윌리스 록,19,2,4.4
필리핀,보라카이,Red Whale Boracay,4,0,4.4
필리핀,보라카이,Fisheye Divers,10,0,4.5
필리핀,보라카이,불라복 비치,20,1,4.5
필리핀,보라카이,야팍 비치,21,0,4.6
필리핀,마닐라,마닐라 베이,19,2,4.4
필리핀,마닐라,마닐라 오션 파크,15,6,3.9
필리핀,마닐라,마닐라 대성당,21,0,4.6
필리핀,마닐라, 인트라무로스,20,1,4.5
필리핀,마닐라,산 아구스틴 교회,21,0,4.6
필리핀,마닐라,SM Mall of Asia,21,0,4.6
필리핀,마닐라, 산티아고 요새,19,2,4.4
필리핀,마닐라,리살 공원,19,2,4.4
필리핀,마닐라,Bonifacio Global City,10,0,4.5
필리핀,마닐라,Malate District,7,3,4.0
필리핀,세부,Ayala Center Cebu,19,2,4.4
필리핀,세부,Santo Nino Bazilikası,20,1,4.5
필리핀,세부,Tops Lookout,21,0,4.6
필리핀,세부,Gold Moon Spa,21,0,4.6
필리핀,세부,Taoist Temple,21,0,4.6
필리핀,세부,Fort San Pedro,21,0,4.6
필리핀,세부,Magellan's Cross,19,2,4.4
필리핀,세부,SM City Cebu,20,1,4.5
필리핀,세부,Marcelo Fernan Bridge,20,1,4.5
필리핀,세부,Oslob Whale Sharks,21,0,4.6
필리핀,마카티,Ayala Triangle Gardens,10,0,4.5
필리핀,마카티,Ayala Center,10,0,4.5
필리핀,마카티,그린벨트 파크,21,0,4.6
필리핀,마카티,Greenbelt Mall,20,1,4.5
필리핀,마카티,Caracol Festival,1,0,4.3
필리핀,마카티,P Burgos Street,7,3,4.0
필리핀,마카티,아얄라 박물관,9,1,4.3
필리핀,마카티,Venice Grand Canal Mall,9,1,4.3
필리핀,마카티,Asian Massage,7,3,4.0
필리핀,마카티,Bonifacio Global City,10,0,4.5
호주,시드니,시드니 오페라 하우스,20,1,4.5
호주,시드니,시드니 하버,20,1,4.5
호주,시드니,시드니 하버 브리지,21,0,4.6
호주,시드니,시드니 아쿠아리움,20,1,4.5
호주,시드니,시드니 페리,21,0,4.6
호주,시드니,시드니 천문대,21,0,4.6
호주,시드니,시드니 타워 아이 & 스카이워크,21,0,4.6
호주,시드니,서큘러 키,21,0,4.6
호주,시드니,본다이 비치,21,0,4.6
호주,시드니,퀸 빅토리아 빌딩 (QVB),19,2,4.4
호주,멜버른,유레카 스카이덱 88,21,0,4.6
호주,멜버른,시티 서클 트램,21,0,4.6
호주,멜버른,플린더스 스트리트 역,21,0,4.6
호주,멜버른,야라 강,21,0,4.6
호주,멜버른,멜버른 박물관,21,0,4.6
호주,멜버른,The Great Ocean Road,21,0,4.6
호주,멜버른,세이트 패트릭 대성당,21,0,4.6
호주,멜버른,Degraves Street,20,1,4.5
호주,멜버른,멜버른 전쟁 기념관,21,0,4.6
호주,멜버른,구 멜버른 감옥,17,4,4.2
호주,브리즈번,브리즈번 강,21,0,4.6
호주,브리즈번,마운트 쿠사 전망대,21,0,4.6
호주,브리즈번,사우스 뱅크 파크랜드,21,0,4.6
호주,브리즈번,휠 오브 브리즈번,21,0,4.6
호주,브리즈번,시티캣 페리,21,0,4.6
호주,브리즈번,브리즈번 식물원,10,0,4.5
호주,브리즈번,City Hopper,10,0,4.5
호주,브리즈번,론 파인 코알라 보호 구역,21,0,4.6
호주,브리즈번,브리즈번 박물관,10,0,4.5
호주,브리즈번,City Hall,10,0,4.5
호주,케언스,Esplanade Boardwalk,20,1,4.5
호주,케언스,Kuranda Scenic Railway,10,0,4.5
호주,케언스,Cairns Aquarium,10,0,4.5
호주,케언스,Northern Experience Eco Tours,10,0,4.5
호주,케언스,사우스 뱅크 파크랜드,21,0,4.6
호주,케언스,Reef Magic Cruises,21,0,4.6
호주,케언스,Cairns Esplanade Lagoon,21,0,4.6
호주,케언스,Rusty's Market,10,0,4.5
호주,케언스,Josephine Falls,10,0,4.5
호주,케언스,Cairns Botanic Gardens,10,0,4.5
홍콩,침사추이,침사추이 산책로,20,1,4.5
홍콩,침사추이,침사추이,42,0,4.8
홍콩,침사추이,스타 페리,21,0,4.6
홍콩,침사추이,카우룽 공원,21,0,4.6
홍콩,침사추이,네이선 거리,21,0,4.6
홍콩,침사추이,홍콩 스카이라인,21,0,4.6
홍콩,침사추이,클락 타워,20,1,4.5
홍콩,침사추이,빅토리아 하버,21,0,4.6
홍콩,침사추이,Kowloon Mosque & Islamic Centre,9,1,4.3
홍콩,홍콩디즈니랜드,홍콩 디즈니랜드,20,1,4.5
홍콩,홍콩디즈니랜드,디즈니랜드 파크,15,6,3.9
홍콩,홍콩디즈니랜드,디즈니 캘리포니아 어드벤처,21,0,4.6
홍콩,홍콩디즈니랜드,오션 파크,19,2,4.4
홍콩,홍콩디즈니랜드,란타우 섬,21,0,4.6
홍콩,홍콩디즈니랜드,매직 킹덤,21,0,4.6
홍콩,홍콩디즈니랜드,MTR,21,0,4.6
홍콩,홍콩디즈니랜드,HZMB,9,0,4.5
홍콩,빅토리아 하버,빅토리아 하버,21,0,4.6
홍콩,빅토리아 하버,Inner Harbour,21,0,4.6
홍콩,빅토리아 하버,심포니 오브 라이츠,18,3,4.3
홍콩,빅토리아 하버,Garden of Stars,9,1,4.3
홍콩,빅토리아 하버,Legislative Assembly of British Columbia,21,0,4.6
홍콩,빅토리아 하버,Government Street,10,0,4.5
홍콩,빅토리아 하버,Empress Hotel National Historic Site of Canada,10,0,4.5
홍콩,빅토리아 하버,Star House,7,2,4.2
홍콩,빅토리아 하버,Wharf Street,10,0,4.5
홍콩,완차이구,Takao Railway Museum,21,0,4.6
홍콩,완차이구,Sheung Wan,20,1,4.5
홍콩,완차이구,람마 섬,20,1,4.5
홍콩,완차이구,스타 페리,21,0,4.6
홍콩,완차이구,Lower Antelope Canyon,20,1,4.5
홍콩,완차이구,홍콩 공원,21,0,4.6
홍콩,완차이구,Zahra Spa,20,1,4.5
홍콩,완차이구,빅토리아 피크,20,1,4.5
홍콩,완차이구,신비의도로,15,6,3.9
홍콩,완차이구,이층 케이블 카,21,0,4.6
