ACCOM_NAME,IMG_PATH,TOTAL_REVIEWS
치앙마이 오키드 호텔 (SHA Extra Plus) (Chiang Mai Orchid Hotel (SHA Extra Plus)),https://pix8.agoda.net/hotelImages/107/10737/10737_17021612400051063521.jpg?ca=6&ce=1&s=1024x768,4296
Grande Centre Point Pattaya,https://pix8.agoda.net/hotelImages/5697310/-1/cc609c43ce63b03ada7498081cd76cc3.jpg?ce=0&s=1024x768,12984
파야 호텔 (Payaa Hotel),https://pix8.agoda.net/hotelImages/28960730/-1/a5d1e35e803193c0e66fa38128412d35.jpg?ca=26&ce=0&s=1024x768,3854
Siam @ Siam Design Hotel Pattaya,https://pix8.agoda.net/hotelImages/527794/-1/e8ed0aaaa9b62465ccb5e07dfbc3d0e4.jpg?ca=10&ce=1&s=1024x768,17587
테반 좀 티엔 호텔 파타야 (Tevan Jomtien Hotel Pattaya),https://pix8.agoda.net/hotelImages/564/564592/564592_14011416220018068254.jpg?ca=2&ce=1&s=1024x768,5189
"Lewit Hotel Pattaya, a member of Radisson Individuals",https://pix8.agoda.net/hotelImages/22426020/-1/decd4b33933b50d80375f3ca1ab3a517.jpg?ca=24&ce=0&s=1024x768,487
아버 호텔 앤 레지던스 파타야 (SHA Plus+) (Arbour Hotel and Residence Pattaya (SHA Plus+)),https://pix8.agoda.net/hotelImages/283/28347347/28347347_211021102500106721264.jpg?s=1024x768,7223
호텔 비스타 (Hotel Vista),https://pix8.agoda.net/hotelImages/108/108561/108561_15042914120027166471.jpg?ca=4&ce=1&s=1024x768,8989
LK 에메랄드 비치 (SHA Extra Plus) (LK Emerald Beach (SHA Extra Plus)),https://pix8.agoda.net/hotelImages/557/5577652/5577652_18073116120067208763.jpg?ca=0&ce=1&s=1024x768,3574
나바나 네이처 이스케이프 (SHA Plus+) (Navana Nature Escape (SHA Plus+)),https://pix8.agoda.net/hotelImages/4991458/-1/a5b94f0b6efeee9eba42eab083e0e2f0.jpg?ca=23&ce=0&s=1024x768,5511
아나 아난 리조트 앤 빌라 파타야 (SHA Extra Plus) (Ana Anan Resort & Villas Pattaya (SHA Extra Plus)),https://pix8.agoda.net/hotelImages/7937563/-1/f1be3775ae0ce8f0175a93fc41372502.jpg?ca=9&ce=1&s=1024x768,8671
